"Product Code","Product Name",Batch,Expiry,Balance,"Purchase Price","Sale Price","Item Cost","Total Cost","Total Sale Price"
121009179,"Trisa T/B F.Head Hard",,0000-00-00,0,0,13.00,9.74,9.74,13
121009183,"Trisa T/B Sensitive Ultra Soft",,0000-00-00,0,0,22.00,16.48,16.48,22
121009268,"Foamer 15 Foame 100ml",,0000-00-00,0,0,235.00,117.50,117.5,235
121009558,"Vatika Dermoviva Anti Bacterial Soap 125g",1,2025-02-01,31,0,4.35,2.78,86.18,134.85
121009694,"Braun AS 720 LCSC Airstyler 35433",1,1999-12-01,1,0,305.00,201.21,201.21,305
121009790,"Barak ???? ???? ????",1,1999-12-01,1,0,270.00,140.80,140.8,270
121010039,"Histomer C Serum Complex 30ml",666888,2025-06-30,2,0,240.00,132.00,264,480
121010108,"Dettol Shower Gel Refrshing 250ml (Puff)",,0000-00-00,0,0,23.00,18.50,18.5,23
121010157,"Trisa Inter Dental T/B Flexble 3.5mm",,0000-00-00,0,0,27.00,21.35,21.35,27
121010331,"Gillette Fusion Proglide Blades Power 4s 32078",,0000-00-00,0,0,114.00,77.43,77.43,114
121010337,"Braun ES3 Pro Euro SR BK Box Series 35180",1,1999-12-01,1,0,495.00,321.75,321.75,495
121010510,"Xemose Gentle Cleansing Syndet 200ml",,0000-00-00,0,0,84.00,54.60,54.6,84
121010606,"Avalon Alpha Plus Cream 30g",5112036,2024-07-01,3,0,137.00,137.00,411,411
121010606,"Avalon Alpha Plus Cream 30g",6111042,2023-12-01,2,0,137.00,137.00,274,274
121010606,"Avalon Alpha Plus Cream 30g",5112011,2024-03-01,3,0,137.00,137.00,411,411
121010606,"Avalon Alpha Plus Cream 30g",221105,0000-00-00,0,0,137.00,137.00,137,137
121010689,"Soskin Whitening Body Lotion &Sensitive Area 150ml",,0000-00-00,0,0,310.00,155.00,155,310
121010699,"Barak ???? ?????",1,1999-12-01,3,0,105.00,68.00,204,315
121010776,"Gillette Blue 3 CRT3 32775",1,1999-12-01,5,0,18.00,11.70,58.5,90
121010780,"Oral B T/B Pro Expert Denture Brush 34241",1,1999-12-01,6,0,26.00,17.31,103.86,156
121010875,"H.S. Sham Itchy Scalp Care 200ml",,0000-00-00,0,0,12.00,5.90,5.9,12
121010988,"Lux Beauty Soap Wake Me Up 120g",,0000-00-00,0,0,5.50,3.35,3.35,5.5
121011126,"Shoeib French Manicure Nail Tips 631",1,1999-12-01,1,0,25.00,15.00,15,25
121011132,"Oppo 2064 XL/S Lumbar Sac Sup",1,1999-12-01,1,0,260.00,169.00,169,260
121011144,"Riyad Black Forest Honey 1000g",1,1999-12-01,1,0,135.00,94.00,94,135
121011189,"Med sept antiseptic solution 60m",,0000-00-00,0,0,12.00,6.50,6.5,12
121011268,"Vichy Capital Soleil Velv 50ml",,0000-00-00,0,0,153.91,100.04,100.04,153.91
121011280,"Nyda Spray 50ml",278205,2025-03-30,0,0,59.00,49.00,49,59
121011280,"Nyda Spray 50ml",nt69k00s1,0000-00-00,0,0,59.00,49.00,49,59
121011285,"PRIVATE YLTRA NIGHT 14X9",,0000-00-00,0,0,17.00,13.78,13.78,17
121011339,"Perfectil  30Cap",pes2242t,2024-10-30,7,0,28.85,28.85,201.95,201.95
121011339,"Perfectil  30Cap",2uc708,0000-00-00,0,0,28.85,28.85,28.85,28.85
121011339,"Perfectil  30Cap",PES2232T,2024-07-01,5,0,28.85,28.85,144.25,144.25
121011339,"Perfectil  30Cap",nt69k00s1,0000-00-00,0,0,28.85,28.85,28.85,28.85
121011340,"Pregnacare 30Cap",PRS2260TA,2024-10-01,6,0,20.40,20.40,122.4,122.4
121011340,"Pregnacare 30Cap",prs2204t,2024-04-01,0,0,20.40,20.40,20.4,20.4
121011340,"Pregnacare 30Cap",2uc708,0000-00-00,0,0,20.40,20.40,20.4,20.4
121011340,"Pregnacare 30Cap",PRS2219T,2024-01-01,0,0,20.40,20.40,20.4,20.4
121011340,"Pregnacare 30Cap",nt69k00s1,0000-00-00,0,0,20.40,20.40,20.4,20.4
121011482,"PERT PLUS SHAMP DRY DAMAGE DYED HAIR 200M",,0000-00-00,0,0,10.00,5.90,5.9,10
121011500,"Algesal Bume Cream 100m",330322,2024-03-01,0,0,10.80,10.80,10.8,10.8
121011531,"Trisa TB Smoker Med",,0000-00-00,0,0,22.00,17.65,17.65,22
121011558,"Mirzagen 15mg 30tab",21DH36,2024-10-31,9,0,74.70,74.70,672.3,672.3
121011558,"Mirzagen 15mg 30tab",nt69k00s1,0000-00-00,0,0,74.70,74.70,74.7,74.7
121011592,"Sun Care Sulfur Soap 100g",aaa,0000-00-00,0,0,12.00,7.31,7.31,12
121011608,"Expan N.Cough Syrup 100m",48221140,2025-10-01,9,0,39.65,39.65,356.85,356.85
121011626,"Oppo 2802 vl/s knee h/c stock",1,1999-12-01,1,0,106.00,68.90,68.9,106
121011637,"Fam trifold super z 6x30",,0000-00-00,0,0,16.00,13.17,13.17,16
121011647,"Baby Joy Tape Saving Pack Small 8x15 No.2",1,2025-02-01,14,0,11.31,7.24,101.36,158.34
121011735,"Riyad Black Forest Honey 250g",1,1999-12-01,2,0,37.00,23.00,46,74
121011844,"Nyda Plus 100ml",278558,2025-04-30,0,0,87.00,87.00,87,87
121011844,"Nyda Plus 100ml",nt69k00s1,0000-00-00,0,0,87.00,87.00,87,87
121011858,"Oppo 2882 V/S Compres Pantyh",1,1999-12-01,2,0,168.00,109.20,218.4,336
121011862,"Oppo 2164 L/S Sacro Lumbar Sup",1,1999-12-01,1,0,179.00,116.35,116.35,179
121011865,"Oppo 2802 S Knee High C Stock",1,1999-12-01,2,0,68.00,44.20,88.4,136
121011906,"Astroglide Gel 40z 118ml",8888,2024-08-01,60,0,55.00,35.00,2100,3300
121011963,"Nivea Express Moisturizing Lotion 625ml 70037",,0000-00-00,0,0,35.00,25.99,25.99,35
121011999,"Axe Aero Dark Temptation 150ml 207859",1,2025-11-30,0,0,29.00,18.50,18.5,29
121012007,"Trisa T/B Profesional Soft",,0000-00-00,0,0,30.00,23.05,23.05,30
121012008,"Trisa T/B Profesional Medium",,0000-00-00,0,0,29.00,22.82,22.82,29
121012155,"Chicco Duckling Plate 6m+",1,1999-12-01,1,0,55.00,22.50,22.5,55
121012232,"Jergens EN Shea Butter 250ml",,0000-00-00,0,0,15.00,9.50,9.5,15
121012419,"Sea Band 2 band",1,2018-10-01,11,0,79.00,51.35,564.85,869
121012520,"Nivea Fragranc Cleansing Wipes 25pcs",1,2023-10-31,3,0,30.00,15.75,47.25,90
121012571,"Oppo 2821 Men L/S Compression",1,1999-12-01,2,0,82.00,53.30,106.6,164
121012575,"Oppo 1409 M/S Silicon Ankle",1,1999-12-01,1,0,58.00,27.30,27.3,58
121012626,"Sun D Easy Grip Nospill Cup (L)",1,1999-12-01,6,0,50.00,5.00,30,300
121012805,"Riyad Honey Black Seeder 1000g",1,1999-12-01,1,0,105.00,74.00,74,105
121012956,"Rexona Deo Stick Women Shower Clean Amet 40g",,0000-00-00,0,0,18.00,11.25,11.25,18
121013035,"Electronic Body Scale PS 5010",1,1999-12-01,1,0,180.00,50.00,50,180
121013228,"Avalon Povidone Iodine 10% Antiseptic Solution 135ml",0272005,2025-02-01,3,0,36.00,16.64,49.92,108
121013228,"Avalon Povidone Iodine 10% Antiseptic Solution 135ml",221105,0000-00-00,0,0,36.00,16.64,16.64,36
121013306,"Shoeib Manicure Set 020",1,1999-12-01,2,0,39.00,27.30,54.6,78
121013381,"Geratherm Pregnancy Test Early Detect",,0000-00-00,0,0,23.00,12.50,12.5,23
121013406,"Corega Cleanser Full Denture 36s 67454",1,2024-04-04,0,0,32.00,26.13,26.13,32
121013486,"JH Vita-Rich Replen Body Lotion 250ml 56401",,0000-00-00,0,0,17.00,11.00,11,17
121013677,"Nivea Double Effect Eye Make-Up Remover 125ml 70219",,0000-00-00,0,0,25.00,18.33,18.33,25
121013933,"Shifa Scrub Mint 500ml",1,2024-11-13,0,0,15.00,7.00,7,15
121013951,"Hylo Gel 10ml Eye Drops",306227,2025-01-06,6,0,69.00,69.00,414,414
121013951,"Hylo Gel 10ml Eye Drops",tly32,0000-00-00,0,0,69.00,69.00,69,69
121013953,"Azarga Eye Drops 5ml",vf405g,2024-09-30,0,0,64.80,54.05,54.05,64.8
121013953,"Azarga Eye Drops 5ml",2401122,0000-00-00,0,0,64.80,54.05,54.05,64.8
121014058,"Koleston Kit 4/5 Dark Mahogany",1,2024-04-07,0,0,44.00,33.00,33,44
121014172,"Rokle Vitamin C Pure 60ml",1,2023-10-01,1,0,149.00,111.75,111.75,149
121014173,"Rokle Vitamin C Pure Concentrate 30ml",1,2023-10-01,1,0,149.00,95.79,95.79,149
121014179,"Sinoclear Baby Nasal Spray 20ml",10010721,2025-02-01,3,0,38.75,24.80,74.4,116.25
121014466,"H.S. Sham Dry Scalp Care 200ml",,0000-00-00,0,0,13.00,5.90,5.9,13
121014611,"Makida Babys Umbilical Truss (L)",1,1999-12-01,1,0,30.00,20.00,20,30
121014614,"Makida Wrist Support (XL)",48,1999-12-01,1,0,15.00,15.00,15,15
121014617,"B 4 U Wrist Support Large",55,1999-12-01,1,0,10.00,5.70,5.7,10
121014618,"Fiona Deluxe Cast Sandal X-Large",1,1999-12-01,1,0,70.00,70.00,70,70
121014653,"Private Maxi Pocket Night 24x6 l306",1,1999-12-01,24,0,18.00,14.83,355.92,432
121014681,"Body Wight Scale 180kg ab2011a1",1,1999-12-01,1,0,180.00,47.00,47,180
121014760,"Loreal Casting Gloss 700 Blonde",1,2025-03-31,0,0,41.00,30.75,30.75,41
121014854,"Aqua/Fresh T.B Intense Clean Interdental Medium 67194",,0000-00-00,0,0,22.00,16.31,16.31,22
121014875,"Supporto Ankle Support (S)",1,1999-12-01,2,0,30.00,19.20,38.4,60
121014887,"Latex Powder Free Gloves Sumal",,0000-00-00,0,0,45.00,12.50,12.5,45
121014897,"A.Dpr Elg Hfl Xlg Reg 10 1px4 Da11xl0201r11",,0000-00-00,0,0,34.00,32.25,32.25,34
121014899,"Dettol Hand Sanitizer Skincare 50ml",,0000-00-00,0,0,15.00,10.10,10.1,15
121014993,"One Hair Removal Cream For Dry Skin 90g",1,2025-01-01,24,0,15.00,8.60,206.4,360
121015286,"Super Life Mini Electric Massager XF-69",32515,1999-12-01,1,0,30.00,15.00,15,30
121015347,"Ovatel reliable fertility test",1,1999-01-01,5,0,300.00,150.00,750,1500
121015379,"Medi Flex Cold / Hot Pack",1,1999-12-01,4,0,25.00,15.00,60,100
121015496,"Sensodyne T.P Rapid Action Whitening 75ml + T.B 67468",,0000-00-00,0,0,37.00,27.23,27.23,37
121015497,"Sensodyne T.P Rapid Action Original 75ml +T.B 67469",,0000-00-00,0,0,37.00,27.79,27.79,37
121015498,"Lux Shower Gel Soft Touch 250ml",,0000-00-00,0,0,22.00,13.50,13.5,22
121015554,"Loreal Casting Gloss 300 Dark Brown",1,2024-11-30,0,0,41.00,25.60,25.6,41
121015590,"J B Extra Sensitive wipes 3+1",,0000-00-00,0,0,50.00,33.00,33,50
121015598,"Wee baby box Free Bpa",,0000-00-00,0,0,70.00,39.90,39.9,70
121015608,"Nyda Lice Comb",,0000-00-00,0,0,37.00,29.60,29.6,37
121015608,"Nyda Lice Comb",21513260,2032-02-25,0,0,37.00,29.60,29.6,37
121015608,"Nyda Lice Comb",2uc708,0000-00-00,0,0,37.00,29.60,29.6,37
121015634,"Oradent Total Care Mouth Wash 300ml",1,2024-03-01,3,0,30.00,15.00,45,90
121015656,"Scholl Travel Manicure Set",1,1999-12-01,1,0,190.00,108.30,108.3,190
121015703,"Aamry Waterproof Gel",,0000-00-00,0,0,30.00,17.10,17.1,30
121015740,"Fashion Care Solution 120ml",,0000-00-00,0,0,25.00,14.95,14.95,25
121015746,"Dettol Shower Gel Fresh 250ml 25% Offer",,0000-00-00,0,0,30.00,26.50,26.5,30
121015749,"Colgate Plax Peppermint M/W 500+250ml",,0000-00-00,0,0,46.00,35.40,35.4,46
121015797,"Q.V Cream 500gm",54792,2027-03-01,0,0,160.00,160.00,160,160
121015826,"Q.V Baby Moisturising Cream 100g",1,2026-10-14,5,0,62.00,37.76,188.8,310
121015908,"G Rose Water 250ml",1,2024-05-01,4,0,15.00,8.96,35.84,60
121015957,"Nivea Shower Gel Care & Cocoa Butter 250ml",,0000-00-00,0,0,18.00,13.61,13.61,18
121015996,"Oral-b Complete Lasting Freshness M.W 500 ml",,0000-00-00,0,0,32.00,22.20,22.2,32
121016005,"Inno Condom 3 in 1 12pcs",1,1931-09-01,13,0,32.00,20.48,266.24,416
121016007,"Inno Condom Dotted 3pcs",,0000-00-00,0,0,12.00,4.00,4,12
121016181,"J Neut Visibly Clear Clear & Protect Daily Wash Oil-Free 200ml",,0000-00-00,0,0,39.00,18.00,18,39
121016234,"Loreal Casting Gloss 323 Darkest Warm Brown",,0000-00-00,0,0,43.00,33.25,33.25,43
121016353,"Klare Sulphur And Salicylic Soap 100g",1,2023-09-01,4,0,20.00,7.50,30,80
121016364,"Gariner Micellar Cleansing Water 100ml",1,2027-12-31,1,0,18.00,9.51,9.51,18
121016454,"Depend Luxury Lenses 6 Monthly",1,1999-12-01,1,0,165.00,82.50,82.5,165
121016469,"Colgate T.P Natural Extracts Pure Clean 75m",1,2023-08-01,1,0,34.50,18.77,18.77,34.5
121016473,"Xmax Spray 30 ml",1,1999-12-01,35,0,95.00,19.00,665,3325
121016545,"Durex Extended Pleasure 20 condoms",1,2026-09-30,0,0,115.00,93.75,93.75,115
121016643,"Tresemme Keratin Smooth Hair Spray 218",,0000-00-00,0,0,32.00,28.69,28.69,32
121016721,"Elvive Shampo Dream Long 200ml",1,2025-03-01,4,0,14.00,8.35,33.4,56
121016723,"Axe Deo Body Spray Ice Chill Fresh Male 150ml",1,2025-04-30,6,0,29.00,18.50,111,174
121016831,"Tresemme 24 Hour Body & Volume Shampoo 400ML",,0000-00-00,0,0,20.00,14.59,14.59,20
121016833,"Vicks Vaporub 100g No Vat",2265028850,2025-08-01,10,0,20.00,16.00,160,200
121016833,"Vicks Vaporub 100g No Vat",vn697b,0000-00-00,0,0,20.00,16.00,16,20
121016834,"Vicks Vaporub 50g No Vat",3013028850,2025-12-01,10,0,12.00,9.50,95,120
121016834,"Vicks Vaporub 50g No Vat",vn697b,0000-00-00,0,0,12.00,9.50,9.5,12
121016834,"Vicks Vaporub 50g No Vat",tf8v,0000-00-00,0,0,12.00,9.50,9.5,12
121016841,"Biomil Plus AR 400gm",,0000-00-00,0,0,41.00,39.56,39.56,41
121016853,"A3 Eye Contour",1,1999-12-01,2,0,150.00,83.59,167.18,300
121016872,"Well-B Foaming Hand Soap 300ml",1,2024-10-01,9,0,15.00,5.00,45,135
121016877,"Klare Sulphur Soap 100gm",1,2025-02-01,3,0,17.00,7.50,22.5,51
121016881,"Oradent Mouth Wash Rich With Mint 300ml",1,2023-10-01,5,0,30.00,12.50,62.5,150
121016882,"Oradent Mouth Wash Miswak 250ml",1,2024-09-01,3,0,15.00,7.50,22.5,45
121016885,"Kly Jelly Gel Tube 40gm",1,2023-10-01,3,0,10.00,4.00,12,30
121016887,"X- Kool Tube 60gm",1,2024-09-01,6,0,28.00,8.00,48,168
121016888,"Klare Intimate Gel Aloevera 250ml",1,2025-04-01,3,0,20.00,8.00,24,60
121016890,"Klare Feminine Hygienic Gel 250ml",1,2023-09-01,1,0,70.00,35.00,35,70
121016891,"Klare Almond Hair Oil Sweet 110ml",1,2024-10-10,1,0,30.00,15.00,15,30
121016892,"Klare Marrow Hair Oil 110ml",1,2024-01-01,1,0,25.00,12.50,12.5,25
121016893,"Klare Castor Hair Oil 110ml",1,2023-12-12,2,0,25.00,12.50,25,50
121016894,"Klare Sabar Hair Oil 110ml",1,2024-10-10,8,0,25.00,16.00,128,200
121016895,"Klare Argula Hair Oil 110ml",1,2023-08-01,4,0,25.00,12.50,50,100
121016896,"Klare Black Seed Hair Oil 110ml",1,2023-12-01,1,0,25.00,12.00,12,25
121016897,"Klare Garlic Hair Oil 110ml",1,2023-12-12,4,0,25.00,12.00,48,100
121016898,"Klare Olive Hair Oil 110ml",1,2024-01-01,2,0,25.00,12.50,25,50
121016899,"Gulf Glycerin Pure Oil Lemon 100ml",1,2024-12-01,10,0,12.00,6.00,60,120
121016900,"Gulf Glycerin Pure Oil Lemon 50ml",1,2024-10-01,4,0,8.00,4.00,16,32
121016902,"Gulf Glycerin Pure Oil 50 ml",1,2024-12-01,8,0,8.00,4.00,32,64
121016903,"G- Rose Water 100ml",1,2023-12-01,2,0,10.00,5.00,10,20
121016927,"Oradent Mouth Wash Original 250ml",1,2024-04-01,1,0,12.00,6.00,6,12
121016928,"Oradent Mouth Wash Salt 250ml",1,1999-12-01,2,0,20.00,10.00,20,40
121016932,"Klare Almond Hair Oil Bitter 110ml",1,2024-03-01,2,0,30.00,15.00,30,60
121016933,"Klare Glycerin Skin Firming 110ml",1,2023-01-01,1,0,25.00,12.50,12.5,25
121016936,"Oxidize Hydrogen Per 9% 60ml",1,1999-12-01,15,0,10.50,4.00,60,157.5
121016937,"Klare Ven White Petrolemum Jelly 30gm",1,2024-04-01,21,0,10.00,4.00,84,210
121016956,"Nivea Invisible Black & White  Frseh Men Spray 200 m",,0000-00-00,0,0,26.00,18.16,18.16,26
121016994,"JP Omega 3 567mg 60 caps",AC0280,2025-03-31,9,0,110.00,107.50,967.5,990
121016994,"JP Omega 3 567mg 60 caps",233,0000-00-00,0,0,110.00,107.50,107.5,110
121017024,"Signal T.b Slim Care Sensitive Soft",,0000-00-00,0,0,16.00,12.56,12.56,16
121017032,"Sunsilk Hair Mist Wild Damage Rose 160ml",3333,2023-12-31,2,0,28.00,20.50,41,56
121017038,"Sunsilk Shampo Honey Anti Breakage 400ml",1,2025-03-31,0,0,21.00,12.68,12.68,21
121017049,"J.B Sleep Time Bath 500ml",,0000-00-00,0,0,52.00,27.20,27.2,52
121017112,"Oradent Mouth Wash Aloe Sensitive 250ml",1,1999-12-01,3,0,20.00,10.00,30,60
121017113,"Gulf Baby Noz Nasal Drops 20ml",1,2024-01-01,80,0,25.00,6.00,480,2000
121017116,"Kena Hand Gel Pure 1000ml",1,2024-07-01,6,0,50.00,12.00,72,300
121017179,"Pure Beauty Whitening Roll on 60ml",1,2024-01-01,3,0,38.00,25.25,75.75,114
121017194,"Garnier Sk Micellar Water Sensitive Skin 700ml",,0000-00-00,0,0,44.00,36.13,36.13,44
121017210,"Gillette Styler 3x1",,0000-00-00,0,0,117.00,90.05,90.05,117
121017261,"Acm106 Depiwhite Body Milk 200ml",1,2025-04-30,0,0,257.25,128.63,128.63,257.25
121017264,"Acm112 Rosakalm Anti Redness Cream 40ml",1,2025-03-30,1,0,131.25,65.63,65.63,131.25
121017267,"Acm116 Sebionex K Cream 40ml",,0000-00-00,0,0,137.00,68.50,68.5,137
121017272,"Acm125 Cicastim S Silicone Gel 15ml",,0000-00-00,0,0,189.00,94.50,94.5,189
121017273,"Acm126 Sensitelial Spf 50 Gel 40ml",,0000-00-00,0,0,145.00,72.50,72.5,145
121017383,"Nature Report Aloe Vera Spray 150ml",1,2023-09-10,3,0,24.00,12.80,38.4,72
121017386,"Shifa Perfumed Talk Powder 200ml",1,2024-05-30,2,0,14.00,4.00,8,28
121017484,"Rexsol Cavir Firming Serum 30ml",1,2023-08-31,1,0,195.00,110.50,110.5,195
121017540,"Move On Freeze Spray 200ml",220304g,2025-03-01,3,0,60.00,60.00,180,180
121017550,"J Ultimate Clean Wipes 48pcs",,0000-00-00,0,0,17.00,12.00,12,17
121017596,"Eye Brow Powder Remell",,0000-00-00,0,0,40.00,16.50,16.5,40
121017616,"Lense Me Eye lences",1,0000-00-00,0,0,150.00,100.00,100,150
121017707,"Uriage Depiderm White Contour Des Yeux 15ml",,0000-00-00,0,0,195.00,126.75,126.75,195
121017708,"Uriage Depiderm White Mousse T 100ML",,0000-00-00,0,0,95.00,61.75,61.75,95
121017711,"Uriage Gyn Phy Brume Nettoyante Spray 50ml",1,2024-11-30,2,0,55.00,35.75,71.5,110
121017736,"Eucerin Even Pigment Perfector Day Spf50+ 50ml",,0000-00-00,0,0,190.00,105.00,105,190
121017738,"Eucerin Even Pigment Perfector Dual Serum 30ml",,0000-00-00,0,0,245.00,175.53,175.53,245
121017783,"Avene Cold Cream 100ml",,0000-00-00,0,0,90.00,58.50,58.5,90
121017806,"Sebium Hydra Cream t 40ml",,0000-00-00,0,0,96.00,56.00,56,96
121017827,"Jasika Nail Polish Remover",1,1999-12-01,221,0,15.00,9.00,1989,3315
121017999,"Roushun Black Sugar Mask Wash off 120gm",1,1999-12-01,4,0,30.00,15.00,60,120
121018000,"Roushun Aloe Vera Mask Wash off 120gm",1,1999-12-01,4,0,30.00,15.00,60,120
121018003,"Frienvita Pro Semigel Gold Aloe 50 Mask",1,1999-12-01,9,0,25.00,13.00,117,225
121018004,"Frienvita Pro Semigel Mugwort Medeca 50 Mask",1,1999-12-01,11,0,25.00,13.00,143,275
121018005,"Frienvita Milk Tea Royal Blend Mask",1,1999-12-01,9,0,30.00,15.00,135,270
121018008,"Frienvita Firming Gold Glowing Mask 10mask",1,1999-12-01,9,0,33.00,17.00,153,297
121018009,"Frienvita Pro Semigel Green Olive 50 mask",1,1999-12-01,4,0,25.00,13.00,52,100
121018027,"Roushun Honey Bear Sily Mask",1,1999-12-01,4,0,33.00,16.50,66,132
121018029,"Klare Coconut Hair Oil 110ml",1,2024-10-10,3,0,25.00,12.50,37.5,75
121018032,"Gill Venus Tropical 4+2 free",,0000-00-00,0,0,55.00,42.05,42.05,55
121018073,"Royce Derma Roller",1,2023-08-01,1,0,200.00,108.70,108.7,200
121018125,"5M Multi Care Teething Gel 15ml",1,2024-01-01,3,0,25.00,12.50,37.5,75
121018188,"Face mask children Girl 20pcs",1,1999-12-01,1,0,20.00,3.50,3.5,20
121018248,"Dove Cond Itchy Scalp Relief Anti Dandruf 400ml",1,2024-10-05,2,0,24.00,15.00,30,48
121018263,"Vicks Vapo Drops 16 lz",2357c22601,2025-11-30,0,0,25.50,14.00,14,25.5
121018363,"Be Trust Mouth Spray 20ml Not Vat",MF100,2024-01-01,2,0,10.00,3.00,6,20
121018375,"Signal TB Himalaya Rock Salt Gentle Cleanse Soft 2pcs",,0000-00-00,0,0,30.00,23.40,23.4,30
121018387,"La roche Effaclar Gel Moussant 200ml",,0000-00-00,0,0,100.00,85.21,85.21,100
121018388,"La roche Effaclar Gel Moussant 400ml",,0000-00-00,0,0,148.00,122.39,122.39,148
121018414,"Klare Glo Skin Whitening Soap 100gm",1,2024-04-01,2,0,35.00,14.00,28,70
121018419,"Zlaja Anti Imperfections Acne Balance Cream 50ml",1,2023-12-31,5,0,120.00,60.92,304.6,600
121018420,"Zlaja Anti Imperfections Cleansing Gel 200ml",1,2023-11-30,3,0,105.00,53.31,159.93,315
121018423,"Zlaja Brightening Night Cream 50ml",1,2023-11-30,7,0,169.00,92.95,650.65,1183
121018424,"Zlaja Physioderm Creamy Cleansing Base 400ml",1,2023-11-30,7,0,130.00,71.50,500.5,910
121018425,"Zlaja Strengthening Anti Hair Loss Shampo 300ml",1,2023-11-30,5,0,88.00,48.40,242,440
121018426,"Zlaja Anti Dandruf Shampo 300ml",1,2023-11-30,5,0,75.00,41.25,206.25,375
121018427,"Zlaja Soothing Shampo 300ml",1,2023-11-30,10,0,73.00,40.15,401.5,730
121018428,"Zlaja Spf 50 Anti Wrinkle Cream 50ml",1,2023-12-31,4,0,112.00,56.86,227.44,448
121018429,"Zlaja Spf 50 Matifying Cream 50ml",1,2023-11-30,2,0,117.00,64.35,128.7,234
121018430,"Zlaja Spf 50 + Tinted Cream 50ml",1,2023-11-30,2,0,107.00,58.85,117.7,214
121018432,"Mascara Lash Princess Essence Green",,0000-00-00,0,0,20.00,11.50,11.5,20
121018433,"Mascara Lash Princess Essence Orange",,0000-00-00,0,0,20.00,11.50,11.5,20
121018437,"Mascara Lash Brow Clear",,0000-00-00,0,0,13.00,8.50,8.5,13
121018477,"Veet Hair Removal Cream Silk And Fresh For Nurmal 100gm",,0000-00-00,0,0,15.00,6.90,6.9,15
121018485,"JOHNOSON  FACE WIPES ROSE WATER WOPES 25 PCS",,0000-00-00,0,0,34.00,24.00,24,34
121018513,"Max glide 50ml",280,2025-02-01,2,0,15.00,3.00,6,30
121018535,"Nivea Mask Under Eye Rose Care For all Skin Type 1 pair",,0000-00-00,0,0,13.00,9.25,9.25,13
121018567,"Covix Surface Alchl Spray Ethanol 70% 500ml",,0000-00-00,0,0,25.00,12.00,12,25
121018595,"5M Water Rose 120ml",1,2024-04-01,1,0,13.00,8.00,8,13
121018678,"Signal Tb Soft With Baking Soda 2pcs",,0000-00-00,0,0,30.00,23.40,23.4,30
121018762,"Klare Boric Soap 100gm",1,2025-02-01,3,0,15.00,7.50,22.5,45
121018763,"Klare Ghar Soap 100gm",1,2025-03-01,2,0,15.00,5.00,10,30
121018776,"Nivea Micellair Rose Water Wipes 25pcs",1,2023-12-31,3,0,36.00,22.38,67.14,108
121018777,"Nivea Natural Wipes make Up Removal Aloe Vera 25pcs",1,2023-10-31,6,0,36.00,26.43,158.58,216
121018778,"Nivea Wipes Make Up Removal Sensitive Skin 25pcs",1,2023-09-30,4,0,36.00,24.03,96.12,144
121018789,"Uriage Gyn Phy T 200ml",1,2024-12-31,1,0,80.00,52.00,52,80
121018791,"Foltene New Hair Scalp TReatment Men 12 Vials",55,2024-05-30,1,0,339.00,220.35,220.35,339
121018792,"Avene Cleanance Hydra Soothing Cream 40ml",,0000-00-00,0,0,130.00,84.50,84.5,130
121018804,"Roushun Lavendar Soothing Moist Gel 300ml",1,2024-12-12,3,0,25.00,8.40,25.2,75
121018861,"Farlin Baby Wet Wipes 85pcs 1+1 free",1,2025-08-01,4,0,23.00,8.91,35.64,92
121018908,"Axe Deo Body Spray Sport Fresh 150",1,2025-09-30,6,0,29.00,18.50,111,174
121018927,"Nivea Refreshing Cleasing Wipes 25pc",1,2024-04-30,5,0,36.00,24.03,120.15,180
121018970,"Trisa Dental Tape Super Slide Mint 25m",,0000-00-00,0,0,23.00,16.02,16.02,23
121019044,"Gyn 8 T 100ml",1,2024-11-30,1,0,68.00,44.20,44.2,68
121019098,"Cerave Sa Smoothing Cleanser 473ml",,0000-00-00,0,0,110.00,70.87,70.87,110
121019150,"La Roche Posay Lipikar Baume Balm 400ml Dry Skin",,0000-00-00,0,0,184.35,119.83,119.83,184.35
121019160,"Sensiderm Avocado Oil 250ml",1,2025-02-01,8,0,89.00,55.00,440,712
121019164,"Shifa Scrub Aloe Vera 300ml",,0000-00-00,0,0,10.00,4.61,4.61,10
121019168,"Toniderma Body Whitening Lotion 150ml",1,2024-01-01,1,0,165.00,66.00,66,165
121019170,"Toniderma Purifying Cleanser Gel 200ml",1,2024-01-01,1,0,145.00,87.00,87,145
121019173,"Toniderma Dandruff Shampoo 220ml",1,2024-01-01,1,0,95.00,57.00,57,95
121019174,"Toniderma Activanting Hair Shampoo 220ml",1,2023-07-31,4,0,95.00,57.00,228,380
121019175,"Lysol Disinfectant Spray 354g",1,2023-11-01,6,0,32.00,22.35,134.1,192
121019176,"Lysol Neutra Air 283g",1,2023-08-01,8,0,38.00,26.02,208.16,304
121019177,"Lysol Dual Action Wipes 35 Wipes",1,2023-07-01,8,0,32.00,22.16,177.28,256
121019178,"Lysol Disnfecting Wipes 80 wipes",1,2023-09-01,5,0,52.00,35.25,176.25,260
121019464,"La Roche Cicapiast Baume B5 Reparative And Soothing 100ml",,0000-00-00,0,0,134.00,74.00,74,134
121019471,"Cerave Sa Smoothing Cleanser 473ml",,0000-00-00,0,0,120.00,81.09,81.09,120
